,date,text
1583,2023-01-21,"Meghmani Organics reports Q3 earnings.

🔴Net profit down 87.7% at Rs 8.4 cr Vs Rs 68.4 cr (YoY)

🔴Revenue down 14.2% at Rs 549.4 cr Vs Rs 640.3 Cr (YoY)"
1584,2023-01-21,"Quality Control Order (QCO) for leather and non-leather footwear to be implemented from 1st July 2023

Piyush Goyal: Import of low quality &low-cost raw material must be discouraged by footwear industry

Footwear manufacturers should make best possible use of FTAs signed by India"
1585,2023-01-21,"STEP1: PAY 100RS ENTRY FEE
Payment number- 9711780818
Gpay upi id - Himanshuahuja0007@oksbi

2: Send SCREENSHOT here after payment 👇

https://chat.whatsapp.com/Lqz2jGSu6AV4VHhhKgBDwu

3: WE WILL ADD YOU TO PREMIUM GROUP"
1586,2023-01-23,"Amazon Air will first transport customer shipments to Hyderabad, Bangalore, Delhi & Mumbai

#AmazonAir"
1587,2023-01-23,"Puravankara #Q3 Update | 

▶️Volumes up 3% at 1.02 msf vs 0.99 msf YoY

▶️Sales up 20% at ₹796 cr vs ₹666 cr YoY

▶️Realisations up 15% at ₹7,767/sqft vs ₹6,727/sqft YoY"
1588,2023-01-23,"L&T Construction bags orders in the range of Rs 1,000-2,500 cr for various businesses"
1589,2023-01-23,"Meghmani Organics commissions phase 1 of the Titanium Dioxide Plant in Dahej having a capacity of 16,500 mt/annum"
1590,2023-01-23,Bharti Airtel (@airtelnews) appoints Naval Seth as Head of Investor Relations
1591,2023-01-23,"Compuage Infocom reports Q3 earnings.

▶️Net profit up 1.1% at Rs 8.5 cr Vs Rs 8.4 cr (QoQ)

▶️Revenue down 6.1% at Rs 1,166.7 cr Vs Rs 1,241.8 cr (QoQ)

▶️EBIT down 10.6% at Rs 28.9 cr Vs Rs 32.3 cr (QoQ)

▶️Margin at 2.5% Vs 2.6% (QoQ)"
1592,2023-01-23,"Tamilnad Mercantile Bank reports Q3 earnings.

▶️Net profit up 37.9% at Rs 279.7 cr Vs Rs 202.9 cr (YoY)

▶️NII up 18% at Rs 534.2 cr Vs Rs 452.8 cr (YoY)"
1593,2023-01-23,"Gravita India reports Q3 earnings.

▶️Net profit up 27.7% at Rs 50.2 cr Vs Rs 39.3 cr (YoY)

▶️Revenue up 41.8% at Rs 789.3 cr Vs Rs 556.6 cr (YoY)

▶️EBITDA up 66% at Rs 439.5 cr Vs Rs 264.8 cr (YoY)

▶️Margin at 55.7% Vs 45.6% (YoY)"
1594,2023-01-23,"Karur Vysya Bank reports #Q3 earnings 

▶️ Net #Profit up 56% at ₹289.3 cr vs ₹185.5 cr (YoY)

▶️ #NII up 29.4% at ₹889 cr vs ₹687.2 cr (YoY)"
1595,2023-01-23,"Karur Vysya Bank reports #Q3 earnings 

▶️ Gross #NPA at 2.66% vs 3.97% (QoQ) 

▶️ Net NPA at 0.89% vs 1.36% (QoQ)

▶️ Gross NPA at ₹1,674.3 cr vs ₹2,456.5 cr (QoQ)

▶️ Net NPA at ₹550.4 cr vs ₹818.7 cr (QoQ)"
1596,2023-01-23,"Rajratan Global Wire reports Q3 earnings 

▶️ Profit down 30.7% At ₹27.8 Cr Vs 40 Cr (YoY)

▶️ Revenue down 9.9% At ₹200 Cr Vs ₹221.8 Cr (YoY)

▶️ EBIDTA down 20.2% At ₹37.8 Cr Vs ₹47.3 Cr (YoY)

▶️ Margin at 18.9% vs 21.3% (YoY)"
1597,2023-01-23,"Bharat Bijlee reports Q3 earnings.

▶️Net profit up 15.9% at Rs 23.1 cr Vs Rs 15.9 cr (YoY)

▶️Revenue up 20.1% at Rs 388 cr Vs Rs 323.1 cr (YoY)

▶️EBITDA up 18.2% at Rs 32.6 cr Vs Rs 27.6 cr (YoY)

▶️Margin at 8.4% Vs 8.5% (YoY)"
1598,2023-01-23,"Route Mobile reports Q3 earnings

▶️ Net profit up 85% at ₹82.4 cr vs ₹44.5 cr (YoY)

▶️ Revenue up 75.2% at ₹985.6 cr vs ₹562.7 cr (YoY)

▶️EBITDA at ₹124.5 cr vs ₹60.7 cr (YoY)

▶️ Margin at 12.6% vs 10.8% (YoY)"
1599,2023-01-23,"Maharashtra Seamless reports Q3 earnings.
 
▶️Net profit up 81.4% at Rs 171.8 cr Vs Rs 94.7 cr (YoY)

▶️Revenue up 17.5% at Rs 1,338.5 cr Vs Rs 1,139.4 cr (YoY)

▶️EBITDA up 45.4% at Rs 246.1 cr Vs Rs 169.2 cr (YoY)

▶️EBITDA margin at 18.4% Vs 14.9% (YoY"
1600,2023-01-23,"Oriental Hotels reports Q3 earnings  

▶️ Profit at ₹15 cr vs ₹7.4 cr (YoY)

▶️ Revenue up 38.5% at ₹105.7 cr vs ₹76.3 cr (YoY)

▶️ EBITDA up 63.5% at ₹32.3 cr vs ₹19.8 cr (YoY)

▶️ Margin at 30.6% vs 25.9%(YoY)"
1601,2023-01-23,"Craftsman Auto reports Q3 earnings.
         
▶️Net profit up 37.3% at Rs 51.6 cr Vs Rs 37.6 cr (YoY)

▶️Revenue up 35.2% at Rs 749 cr Vs Rs 554.2 cr (YoY)

▶️EBITDA up 23.9% at Rs 158.3 cr  Vs Rs 127.8 cr (YoY)

▶️EBITDA margin at 21.1% Vs 23.1% (YoY)"
1602,2023-01-23,"Arvind SmartSpaces reports #Q3 earnings  

▶️ #Profit down 28.3% at ₹4.2 cr vs ₹5.9 cr (YoY)

▶️ #Revenue up 22.6% At ₹52.6 Cr Vs ₹42.9 Cr (YoY)

▶️ EBIDTA down 27.3% at ₹8.72 cr vs ₹12 cr (YoY)

▶️ #Margin at 16.6% vs 28% (YoY)"
1603,2023-01-23,"Thangamayil Jewellery reports Q3 earning

▶️Net profit up 21.8% at Rs 13.8 cr Vs Rs 11.3 cr (YoY)

▶️Revenue up 18% at Rs 744.5 cr Vs Rs 630.8 cr (YoY)

▶️EBITDA up 14.3% at Rs 29.6 cr Vs Rs 25.9 cr (YoY)

▶️EBITDA margin at 4% Vs 4.1% (YoY)"
1604,2023-01-23,"Compuage Infocom reports Q3 earnings.

▶️Net profit up 1.1% at Rs 8.5 cr Vs Rs 8.4 cr (QoQ)

▶️Revenue down 6.1% at Rs 1,166.7 cr Vs Rs 1,241.8 cr (QoQ)

▶️EBIT down 10.6% at Rs 28.9 cr Vs Rs 32.3 cr (QoQ)

▶️Margin at 2.5% Vs 2.6% (QoQ)"
1605,2023-01-23,"Poonawalla Fincorp reports Q3 earnings.

▶️Net profit up 88.9% at Rs 182.1 cr Vs Rs 96.4 cr (YoY)

▶️NII up 42% at Rs 463.7 cr Vs Rs 326.5 cr (YoY)"
1606,2023-01-23,"Tips Industries reports Q3 earnings.

▶️Net profit down 6.1% at Rs 20.2 cr Vs Rs 21.5 cr (YoY)

▶️Revenue up 15.3% at Rs 51 cr Vs Rs 44.2 cr (YoY

▶️EBITDA down 6.5% at Rs 25.9 cr Vs Rs 27.7 cr (YoY)

▶️Margin at 50.9% Vs 62.7% (YoY)"
1607,2023-01-23,"Jindal Stainless reports #Q3 earnings. 

▶️Net profit down 27.8% at ₹314.3 cr vs ₹435.5 cr (YoY)

▶️Revenue up 12% at ₹6,349.7 cr  vs ₹5,670 cr (YoY)

▶️EBITDA down 34.1% at ₹524.7 cr  vs ₹796.8 cr (YoY)

▶️EBITDA margin at 8.3% vs 14.1% (YoY)"
1608,2023-01-23,"Vistara (@airvistara) reports #profit for the first time in the October-December #quarter

✈️Vistara crosses $1 billion #revenue, remains EBITDA positive in #FY23"
1609,2023-01-23,"Market regains losses of last 2 sessions, led by it surge

Infosys & TCS are top Nifty contributors followed by HDFC & HDFC bank"
1610,2023-01-23,"Butterfly Gandhimathi Appliances reports Q3 earnings.

▶️Net profit up 29.2% at Rs 11.7 cr Vs Rs 9.1 cr (YoY)

▶️Revenue up 1% at Rs 248.4 cr Vs Rs 246 cr (YoY)

▶️EBITDA up 6.1% at Rs 21.6 cr Vs Rs 20.4 cr (YoY)

▶️Margin at 8.7% Vs 8.3% (YoY)"
1611,2023-01-23,RBI extends time for renewal of agreements for existing #SafeDepositLocker/Safe Custody Article facility provided by banks
1612,2023-01-23,"Jindal Drilling reports Q3 earnings.

▶️Net profit down 27.8% at Rs 24.9 cr Vs Rs 34.4 cr (YoY)

▶️Revenue up 19.4% at Rs 138.2 cr Vs Rs 115.8 cr (YoY)

▶️EBITDA up 54.7% at Rs 44.9 cr Vs Rs 29 cr (YoY)

▶️Margin at 32.5% Vs 25.1% (YoY)"
1613,2023-01-23,"J&K Bank Q3 | #3QWithCNBCTV18 

Net profit up 79.1% at Rs 311.6 cr vs Rs 174 cr (YoY)
NII up 26.6% at Rs 1,257.4 cr vs Rs 993.3 cr (YoY)

Gross NPA at Rs 5,946 cr vs Rs 6,064.7 cr (QoQ)
Net NPA at Rs 1,613.6 cr vs Rs 1,566.8 cr (QoQ)"
1614,2023-01-23,"IIFL Securities reports Q3 earnings.

▶️Net profit down 25.2% at Rs 64.5 cr Vs Rs 86.2 cr (YoY)

▶️Revenue up 1.8% at Rs 342 cr Vs Rs 336 cr (YoY)"
1615,2023-01-23,"Triveni Turbines reports Q3 earnings.

▶️Net profit up 47.4% at Rs 52.6 cr Vs Rs 35.7 cr (YoY)

▶️Revenue up 44.7% at Rs 325.8 cr Vs Rs 225.2 cr (YoY)

▶️EBITDA up 40.1% at Rs 63.1 cr Vs Rs 45.1 cr (YoY)

▶️Margin at 19.4% Vs 20% (YoY)"
1616,2023-01-23,"KEI Industries reports Q3 earnings.

▶️Net profit up 27.1% at Rs 128.6 cr Vs Rs 101.2 cr (YoY)

▶️Revenue up 14.1% at Rs 1,784.3 cr Vs Rs 1,563.8 cr (YoY)

▶️EBITDA up 16.2% at Rs 182.1 cr Vs Rs 156.7 cr (YoY)

▶️Margin at 10.2% Vs 10% (YoY)"
1617,2023-01-23,"Shoppers Stop Q3 | #3QWithCNBCTV18

🛍️Net profit down 18.9% at Rs 62.7 cr vs Rs 77.3 cr (YoY)

🛍️Revenue up 18.7% at Rs 1,137.1 cr vs Rs 958.1 cr (YoY)

🛍️EBITDA up 15.7% at Rs 212.8 cr vs Rs 183.9 cr (YoY)

🛍️Margin at 18.7% vs 19.2% (YoY)"
1618,2023-01-23,"CONCOR Q3 | #3QWithCNBCTV18

Revenue up 3.6% At Rs 1,988.4 Cr Vs Rs 1,920 Cr (YoY)

EBIDTA up 14.1% at Rs 426.4 cr vs Rs 373.8 cr (YoY)

Profit up 3.5% at Rs 296.5 cr vs Rs 287 cr (YoY)

Margin at 21.4% vs 19.5% (YoY)"
1619,2023-01-23,"Amber Ent reports Q3 earnings.

▶️Net profit down 55.9% at Rs 14.2 cr Vs Rs 32.1 cr (YoY)

▶️Revenue up 38.4% at Rs 1,348.3 cr Vs Rs 974.3 Cr (YoY)

▶️EBITDA up 6.6% at Rs 78.5 cr Vs Rs 73.6 cr (YoY)

▶️Margin at 5.8% Vs 7.6% (YoY)"
1620,2023-01-23,"Supreme Petrochem reports Q3 earnings.

▶️Net profit up 50.2% at Rs 89.6 cr Vs Rs 59.6 cr (QoQ)

▶️Revenue down 4.4% at Rs 1,180.4 cr Vs Rs 1,234.6 cr (QoQ)

▶️EBITDA up 51.1% at Rs 118.9 cr Vs Rs 78.7 cr (QoQ)

▶️Margin at 10.1% Vs 6.4% (QoQ)"
1621,2023-01-23,"HFCL Q3 reports #Q3 earnings 

⭕️ Profit up 22.7% at Rs 96.1 cr vs Rs 78 cr (YoY)

⭕️ Revenue down 10.6% at Rs 1,085.8 vs Rs 1 215.2 cr (YoY)

⭕️ EBIDTA up 10% at Rs 187.6 cr vs Rs 170.6 cr (YoY)

⭕️ Margin at 17.3%  vs 14%(YoY)"
1622,2023-01-23,"Sagar Cements reports #Q3 earnings 

⭕️ Net loss of Rs 22 cr vs profit of Rs 10.5 cr (YoY)

⭕️ Revenue up 72.6% at Rs 575.7 cr vs Rs 333.7 cr (YoY)

⭕️ EBITDA up 1.8% at Rs 47.6 cr vs Rs 46.8 cr (YoY)

⭕️ Margin at 8.3% vs 14% (YoY)"
1623,2023-01-23,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)"
1624,2023-01-23,"NTPC completes trial operation of Unit-1 of 660 MW capacity of North Karanpura Super Thermal Power Project, (3 x 660 MW). 

It is now included in the installed capacity of NTPC Limited"
1625,2023-01-23,"Zensar Technologies reports Q3 earnings.

▶️Net profit up 34.7% at Rs 76.5 cr Vs Rs 56.8 cr (QoQ) 

▶️Revenue down 3% at Rs 1,197.6 cr Vs Rs 1,234.6 cr (QoQ)

▶️EBIT up 51.6% at Rs 85.2 cr Vs Rs 56.2 cr (QoQ)

▶️Margin at 7.1% Vs 4.6% (QoQ)"
1626,2023-01-23,Welspun Corp | Associate Company East Pipes Integrated Company For Industry (#EPIC) signs contracts worth SAR (Saudi Riyal) 569 m to supply steel pipes for water #transmission
1627,2023-01-23,"Syngene International reports Q3 earnings.

▶️Net profit up 5.5% at Rs 109.7 cr Vs Rs 104 cr (YoY)

▶️Revenue up 22.5% at Rs 785.9 cr Vs Rs 641.4 cr (YoY)

▶️EBITDA up 13.6% at Rs 231 cr Vs Rs 203.4 cr (YoY)

▶️Margin at 29.4% Vs 31.7% (YoY)"
1628,2023-01-24,"Sunteck Realty #Q3 Update |

▶️Pre-sales up 12% at ₹396 cr vs ₹352 cr YoY
           
▶️Collections up 13% at ₹304 cr vs ₹270 cr YoY"
1629,2023-01-24,Granules India gets US FDA ANDA nod for Amphetamine mixed salts ER capsules used to treat conditions such as attention deficit hyperactivity disorder & sleeping disorders like narcolepsy
1630,2023-01-24,"Tata Comm in focus
Company says it will try to remain in the margin range of 23-25% but priority is growth over margin"
1631,2023-01-24,#Delhivery bags order from Godrej Appliances for air cooler business supply chain solutions
1632,2023-01-24,Rushil Decor to set up a laminate sheet manufacturing plant in Gujarat
1633,2023-01-24,"Indoco Remedies reports Q3 earnings

▶️Net profit down 14.7% at ₹28.1 cr vs ₹33 cr (YoY)

▶️Revenue up 11.5% at ₹399.2 cr vs ₹358 cr (YoY)

▶️EBITDA down 15.5% at ₹62 cr vs ₹73.4 cr (YoY)

▶️EBITDA margin at 15.5% vs 20.5% (YoY)"
1634,2023-01-24,"Snowman Logistics reports #Q3 results. 

▶️Net profit at ₹3.7 cr vs ₹0.8 cr (YoY) 
    
▶️Revenue up 49% at ₹109.4 cr vs ₹73.4 cr (YoY)
    
▶️EBITDA up 30.2% at ₹23.7 cr vs ₹18.2 cr (YoY)
    
▶️Margin at 21.7% vs 24.8"
1635,2023-01-24,DFM Foods | #Cayman acquires 21.1% #stake at ₹467/share from public #shareholders on January 17
1636,2023-01-24,"CG Power reports #Q3 earnings 

▶️ Net #profit down 58.2% at ₹227.9 cr vs ₹545.1 cr (YoY)

▶️ #Revenue up 14.5% at ₹1,775.4 cr vs ₹1,551 cr (YoY)

▶️ EBITDA up 32.5% at ₹275.8 cr vs ₹208.1 cr (YoY)

▶️ #Margin at 15.5% vs 13.4% (YoY)

#Q3FY23"
1637,2023-01-24,"Supreme Industries reports #Q3 earnings 

▶️ Net #profit down 14.5% at ₹210 cr vs ₹245.7 cr (YoY)

▶️ #Revenue up 18.8% at ₹2,310.7 cr vs ₹1,945.1 cr (YoY)

▶️ EBITDA down 4.6% at ₹303.4 cr vs ₹317.9 cr (YoY)

▶️ #Margin at 13.1% vs 16.3% (YoY)

#Q3FY23"
1638,2023-01-24,"Tata Coffee reports #Q3 earnings 

▶️ Net #Profit down 39.9% at ₹26.6 cr vs ₹44.3 cr (YoY)
 
▶️ #Revenue up 19.3% at ₹746.7 cr vs ₹626.1 cr (YoY)

▶️ EBITDA down 19.7% at ₹92.8 cr vs ₹115.6 cr (YoY)

▶️ #Margin at 12.4% vs 18.5% (YoY)     

#Q3FY23"
1639,2023-01-24,"UCO Bank (@UCOBankOfficial) reports Q3 earnings.

▶️Net profit at Rs 653 cr Vs Rs 310.4 cr (YoY)

▶️NII up 10.7% at Rs 1,951.9 cr Vs Rs 1,762.6 cr (YoY)"
1640,2023-01-24,Granules says price erosion may continue in Q4 as well
1641,2023-01-24,"Chalet Hotels reports #Q3 earnings
 
▶️ Net #Profit at ₹102.3 cr Vs loss of ₹14.6 cr (YoY)

▶️ #Revenue up 76.5% at ₹289.7 cr Vs ₹164.1 cr (YoY)

▶️ EBIDTA at ₹113.5 cr Vs ₹40.4 cr (YoY)

▶️ #Margin At 39.2% Vs 24.6% (YoY)

#Q3FY23"
1642,2023-01-24,"Bharat Wire Ropes reports Q3 earnings.

▶️Net profit at Rs 18.9 cr Vs Rs 3 cr (YoY)
     
▶️Revenue up 39.3% at Rs 144.3 cr Vs Rs 103.6 cr (YoY)    

▶️EBITDA at Rs 36.7 cr Vs Rs 15.1 cr (YoY)     

▶️Margin a 25.4% Vs 14.6% (YoY)"
1643,2023-01-24,"Granules India reports #Q3 earnings 

▶️ #Profit up 23.2% at ₹124.3 cr vs ₹100.9 cr (YoY)

▶️ #Revenue up 15% at ₹1,146.1 cr vs ₹996.8 cr (YoY)

▶️ EBITDA up 33.1% at ₹231.3 cr vs ₹173.7 cr (YoY)

▶️ #Margin at 20.18% vs 17.43% (YoY)

#Q3FY23"
1644,2023-01-24,"Kaveri Seed Company reports Q3 earnings.

⭕️Net profit at Rs 38 cr Vs Rs 7 cr (YoY)

⭕️Revenue up 14.3% at Rs 144 cr Vs Rs 126 cr (YoY)

⭕️EBITDA up 77.3% at Rs 13.3 cr Vs Rs 7.5 cr (YoY)

⭕️Margin At 9.2% Vs 6% (YoY)"
1645,2023-01-24,"Gateway Distripark reports #Q3 earnings. 

▶️Net profit up 14.7% at ₹54.8 cr vs ₹48 cr (YoY)

▶️Revenue down 2.4% at ₹341 cr vs ₹349.3 cr (YoY)

▶️EBITDA down 2.7% at ₹91 cr vs ₹93.5 cr (YoY)

▶️Margin at 26.7% vs 26.8% (YoY)"
1646,2023-01-24,"Latent View reports Q3 earnings.

⭕️Net profit up 40.9% at Rs 52.4 cr Vs Rs 37 cr (QoQ)    

⭕️Revenue up 9.7% at Rs 145.3 cr Vs Rs 132.4 cr (QoQ)    

⭕️EBITDA up 14.8% at Rs 42.7 cr Vs Rs 37.2 cr (QoQ)    

⭕️Margin at 29.4% Vs 28.1% (QoQ)"
1647,2023-01-24,"Sonata Software reports #Q3 earnings. 

▶️Net profit up 4.4% at ₹117.7 cr vs ₹112.7 cr (QoQ)

▶️Revenue up 51.1% at ₹2260.8 cr vs ₹1,496 cr (QoQ)

▶️EBITDA up 1% at ₹156.2 cr vs ₹154.6 cr (QoQ)

▶️EBITDA margin at 6.9% vs 10.3% (QoQ)"
1648,2023-01-24,"South Indian Bank reports Q3 earnings.

⭕️Net profit of Rs 102.8 cr Vs loss of Rs 50.3 cr (YoY)

⭕️NII up 44% at Rs 825.2 cr Vs Rs 572.9 cr (YoY)"
1649,2023-01-24,"Auriopro reports Q3 earnings.

⭕️Net profit up 39% at Rs 25 cr Vs Rs 18 cr (YoY)
    
⭕️Revenue up 30.1% at Rs 168.5 cr Vs Rs 129.5 cr (YoY)    

⭕️EBITDA up 24.4 % at Rs 37.2 cr Vs Rs 30 cr (YoY)    

⭕️Margin at 22.1% Vs 23.1% (YoY)"
1650,2023-01-24,"Strides Pharma reports #Q3 #earnings 

▶️ Net loss at ₹80 cr vs loss of ₹121.7 cr (YoY)       

▶️ Revenue up 8.9% at ₹864.8 cr vs ₹794.3 cr (YoY)   
 
▶️ EBITDA at ₹116.3 cr vs ₹1.3 cr (YoY)  
      
▶️ Margin at 13.5% vs 0.2% (YoY)"
1651,2023-01-24,"An #earthquake with a magnitude of 5.8 on the Richter Scale hit #Nepal at 2:28 pm today: National Center for Seismology (#NCS)

#DelhiNCR"
1652,2023-01-24,"PNB Housing Finance reports #Q3 earnings 

▶️ Net #Profit up 42.8% at ₹269.1 cr vs ₹188 cr (YoY)    

▶️ #Revenue up 20.1% at ₹1,796.5 cr vs ₹1,495.3 cr (YoY)    

#Q3FY23 #Q3Results #earnings"
1653,2023-01-24,"SBI Card reports #Q3 earnings

▶️Net profit up 32.1% at ₹509.5 cr vs ₹386 cr (YoY)

▶️Revenue up 21.4% at ₹3,507.1 cr vs ₹2,889.5 cr (YoY)

#SBICard"
1654,2023-01-24,"Sona BLW Precision reports Q3 earnings. 

⭕️Net profit up 24% at Rs 107.1 cr Vs Rs 86.4 cr (YoY)

⭕️Revenue up 39% at Rs 675.2 cr Vs Rs 485.9 cr (YoY)

⭕️EBITDA up 57.1% at Rs 176.3 cr Vs Rs 111.2 cr (YoY)

⭕️Margin at 26.1% Vs 23.1% (YoY)"
1655,2023-01-24,"Elecon Engg rpts Q3 earnings.
 
⭕️Profit up 99% at Rs 62.7 cr Vs Rs 31.5 cr (YoY)
 
⭕️Rev up 43% at Rs 388.8 cr Vs Rs 271.2 cr (YoY)   
        
⭕️EBIDTA up 73% at Rs 88.5 cr Vs Rs 51.3 cr (YoY)
                                   
⭕️Margin at 23% Vs 18.9% (YoY)"
1656,2023-01-24,"PVR surges ahead of Pathaan movie release, stock closes nearly 4% higher

Tata Motors closes with a gain of over 3% ahead of its earnings tomorrow"
1657,2023-01-24,"Tatva Chintan reports Q3 earnings.

⭕️Net profit down 49.1% at Rs 11.6 cr Vs Rs 22.8 cr (YoY)

⭕️Revenue up 15.3% at Rs 120.6 cr Vs Rs 104.6 cr (YoY)

⭕️EBITDA down 24.9% at Rs 17.8 cr Vs Rs 23.7 cr (YoY)

⭕️Margin at 14.8% Vs 22.7% (YoY)"
1658,2023-01-24,"Indus Towers reports #Q3 earnings 

⭕️ Net loss of ₹708.2 cr vs profit of ₹1,570.8 (YoY)

⭕️ Revenue down 2.3% at ₹6,765 cr vs ₹6,927.4 cr (YoY)

Here's more 👇"
1659,2023-01-24,"Macrotech Developers reports Q3 earnings.

⭕️Net profit up 41.7% at Rs 404.5 cr Vs Rs 285.6 cr (YoY)

⭕️Revenue down 13.9% at Rs 1,773.8 cr Vs Rs 2,059.4 cr (YoY)

⭕️EBITDA down 15.7% at Rs 403.8 cr Vs Rs 478.8 cr (YoY)

⭕️Margin at 22.8% Vs 23.3% (YoY)"
1660,2023-01-24,"Tata Trusts appoint new CEO and COO effective April 1, 2023"
1661,2023-01-24,"Bharti Airtel confirms raising #MinimumTariffPlans in 7 circles

Bharti Airtel Spokesperson: Discontinued metered tariff & introduced an entry-level plan of Rs 155 in 7 circles"
1662,2023-01-24,Triveni Engg approves and Rs 100 cr capex in power transmission ops
1663,2023-01-24,Rail Vikas Nigam bags an order worth Rs 38.4 cr from Southern Railway
1664,2023-01-24,"Sasken reports Q3 earnings.

⭕️Net profit up 3.9% at Rs 31.3 cr Vs Rs 30.1 cr (YoY)

⭕️Revenue up 15.5% at Rs 122.8 cr Vs Rs 106.3 cr (YoY)

⭕️EBITDA down 7.8% at Rs 29 cr Vs Rs 31.5 cr (YoY)

⭕️Margin at 23.7% Vs 29.6% (YoY)"
1665,2023-01-24,"Indus Tower, at its board meeting today, raises concerns over Vodafone’s outstanding dues; makes ""doubtful debt"" provision of Rs 2298.1 cr against receivables from the telco

CNBC-TV18 reported earlier today that the matter would be taken up at today's board meet"
1666,2023-01-25,"Use this link to open demat account and get free premium WhatsApp membership 👇
https://link.upstox.com/zHwmHLQyMXLpabPW7"
1667,2023-01-26,RateGain bags contract from Cinnamon Maldives
1668,2023-01-26,"Arvind reports #Q3 earnings

▶️Net profit down 9.4% at ₹84.1 cr vs ₹92.8 cr (YoY)

▶️Revenue down 12.8% at ₹1,979.8 cr vs ₹2,270.1 cr (YoY)

▶️EBITDA down 22.8% at ₹186.1 cr vs ₹241 cr (YoY)

▶️EBITDA margin at 9.4% vs 10.6% (YoY)"
1669,2023-01-26,"Asahi India reports Q3 earnings

▶️Net profit down 16.3% at ₹83.9 cr vs ₹100.2 cr (YoY)

▶️Revenue up 21.7% at ₹1,009.6 cr vs ₹829.3 cr (YoY)

▶️EBITDA down 12.6% at ₹188.4 cr vs ₹215.6 cr (YoY)

▶️EBITDA margin at 18.7% vs 26% (YoY)"
1670,2023-01-26,"Swaraj Engines reports #Q3 #earnings 

▶️ Net #Profit up 9.5% at ₹23 cr vs ₹21 cr (YoY)    

▶️ #Revenue up 17.5% at ₹279 cr vs ₹237 cr (YoY)    

▶️ EBITDA up 14.4% at ₹33.3 cr vs ₹29.1 cr (YoY)  
  
▶️ #Margin at 12% vs 12.2% (YoY)     

@Q3FY23"
1671,2023-01-26,"Kirloskar Pneumatic reports #Q3 earnings 

▶️ Net profit at ₹32.9 cr vs ₹12.1 cr (YoY)

▶️ Revenue up 37.4% at ₹312.3 cr vs ₹227.3 cr (YoY)

▶️ EBITDA at ₹50 cr vs ₹22 cr (YoY)

▶️ Margin at 16% vs 9.7% (YoY)"
